,Date,Unix,Ticker,DE Ratio,Price,stock_p_change,SP500,sp500_p_change,Difference,Status
205,2007-06-19 05:10:54,1182210054.0,adm,0.597,34.75,139.98618784530385,1533.7,44.88961106440064,95.0965767809032,outperform
206,2007-10-12 05:57:34,1192148854.0,adm,0.47,34.9,141.0220994475138,1561.8,47.54423587427848,93.47786357323531,outperform
207,2008-01-23 23:14:44,1201110284.0,adm,0.62,40.85,182.11325966850828,1338.6,26.458390409341252,155.65486925916701,outperform
208,2009-01-09 16:47:55,1231499875.0,adm,0.628,27.94,92.95580110497238,890.35,-15.888071193069631,108.84387229804202,outperform
209,2011-07-29 19:09:22,1311946762.0,adm,85.48,30.64,111.60220994475138,1292.28,22.08251065156396,89.51969929318741,outperform
210,2011-08-05 04:13:27,1312497807.0,adm,85.48,28.05,93.71546961325967,1199.38,13.306188771220478,80.4092808420392,outperform
211,2011-09-28 04:29:00,1317164340.0,adm,54.78,25.77,77.9696132596685,1151.06,8.741367745836204,69.2282455138323,outperform
212,2011-12-31 04:39:51,1325286591.0,adm,51.59,28.6,97.51381215469614,1249.64,18.054282826183492,79.45952932851264,outperform
213,2012-07-28 11:39:41,1343455781.0,adm,55.68,27.54,90.19337016574585,1337.89,26.391316259340798,63.80205390640505,outperform
214,2013-06-07 17:17:34,1370605654.0,adm,46.71,33.02,128.0386740331492,1643.38,55.251150179966565,72.78752385318262,outperform
215,2004-05-12 18:03:39,1084365219.0,adp,0.015,45.7,0.0,1097.28,0.0,0.0,underperfrom
216,2006-05-29 06:22:46,1148863966.0,adp,0.012,45.98,0.6126914660831378,1280.16,16.66666666666668,-16.05397520058354,underperfrom
217,2006-06-27 09:26:37,1151380597.0,adp,0.012,44.48,-2.6695842450765994,1239.2,12.933799941673966,-15.603384186750565,underperfrom
218,2007-02-20 18:32:39,1171976559.0,adp,0.012,50.7,10.940919037199125,1459.68,33.02712160979878,-22.08620257259966,underperfrom
219,2007-04-28 09:46:50,1177733810.0,adp,0.012,45.17,-1.1597374179431095,1495.42,36.28426655001459,-37.444003967957705,underperfrom
220,2007-05-28 15:46:58,1180347418.0,adp,0.007,49.23,7.724288840262568,1515.73,38.13520705745116,-30.410918217188595,underperfrom
221,2007-06-30 05:05:33,1183160133.0,adp,0.007,48.47,6.061269146608305,1506.34,37.279454651501894,-31.21818550489359,underperfrom
222,2007-10-22 09:12:40,1193024560.0,adp,0.008,47.52,3.982494529540482,1506.33,37.27854330708661,-33.296048777546126,underperfrom
223,2008-01-23 19:35:35,1201097135.0,adp,0.078,38.56,-15.62363238512035,1338.6,21.992563429571298,-37.61619581469165,underperfrom
224,2008-12-07 07:53:01,1228616581.0,adp,0.288,37.59,-17.746170678336977,845.22,-22.971347331583548,5.225176653246571,outperform
225,2011-08-05 04:11:51,1312497711.0,adp,0.57,47.88,4.770240700218817,1199.38,9.304826480023342,-4.534585779804525,underperfrom
226,2011-09-30 03:20:09,1317333009.0,adp,0.62,48.12,5.295404814004364,1131.42,3.111329833770788,2.184074980233576,outperform
227,2012-01-04 00:07:51,1325615871.0,adp,0.61,54.46,19.16849015317286,1277.3,16.40602216389618,2.762467989276683,outperform
228,2012-04-20 21:07:33,1334936253.0,adp,0.58,55.02,20.393873085339166,1378.53,25.63156167979003,-5.237688594450862,underperfrom
229,2012-07-26 00:02:28,1343241148.0,adp,0.27,55.41,21.247264770240683,1360.02,23.944663167104114,-2.6973983968634307,underperfrom
230,2012-11-04 17:34:40,1352030680.0,adp,0.26,57.37,25.536105032822743,1427.59,30.102617381160684,-4.566512348337941,underperfrom
231,2013-02-06 18:15:11,1360154711.0,adp,7.29,60.33,32.01312910284463,1512.12,37.80621172353455,-5.793082620689923,underperfrom
232,2013-04-23 04:13:36,1366670616.0,adp,0.46,65.5,43.326039387308526,1578.78,43.88123359580053,-0.5551942084920043,underperfrom
233,2013-04-26 14:37:22,1366967242.0,adp,0.46,66.59,45.71115973741794,1582.24,44.1965587634879,1.5146009739300368,outperform
234,2003-10-03 16:48:40,1065179920.0,adsk,0.0,18.44,0.0,1029.85,0.0,0.0,underperfrom
235,2004-06-20 07:36:21,1087697181.0,adsk,0.0,39.4,113.66594360086766,1132.05,9.923775307083561,103.7421682937841,outperform
236,2004-08-03 23:39:21,1091556561.0,adsk,0.0,39.96,116.70281995661604,1099.69,6.7815701315725745,109.92124982504346,outperform
237,2005-02-25 15:10:44,1109324444.0,adsk,0.0,29.83,61.767895878524925,1211.37,17.62586784483177,44.14202803369315,outperform
238,2005-04-19 09:08:08,1113881888.0,adsk,0.0,31.69,71.85466377440348,1152.78,11.93668980919552,59.917973965207956,outperform
239,2013-02-06 12:50:17,1360135217.0,adsk,5.45,39.06,111.82212581344902,1512.12,46.829149876195565,64.99297593725345,outperform
240,2013-05-14 02:47:26,1368479846.0,adsk,36.49,38.9,110.95444685466376,1650.34,60.250521920668064,50.703924933995694,outperform
241,2013-04-23 04:44:32,1366672472.0,adt,48.01,43.84,0.0,1578.78,0.0,0.0,underperfrom
242,2013-05-09 13:05:42,1368084942.0,adt,69.94,44.47,1.4370437956204276,1626.67,3.0333548689494485,-1.596311073329021,underperfrom
243,2004-09-24 17:33:50,1096027430.0,aee,0.804,46.07,0.0,1110.11,0.0,0.0,underperfrom
244,2004-11-02 15:30:15,1099389615.0,aee,0.804,48.01,4.210983286303446,1130.56,1.8421597859671606,2.368823500336286,outperform
245,2005-03-05 21:55:16,1110039916.0,aee,0.974,51.83,12.502713262426738,1210.08,9.005413877903996,3.4972993845227425,outperform
246,2005-12-16 06:43:01,1134695581.0,aee,0.863,52.32,13.566312133709571,1267.32,14.161659655349473,-0.5953475216399013,underperfrom
247,2006-01-10 11:29:29,1136872769.0,aee,0.863,51.66,12.133709572389833,1289.69,16.17677527452236,-4.043065702132527,underperfrom
248,2007-02-20 06:12:12,1171932132.0,aee,0.965,53.51,16.14933796396787,1459.68,31.489672194647394,-15.340334230679524,underperfrom
249,2007-12-15 01:09:10,1197661150.0,aee,1.02,53.77,16.7136965487302,1486.59,33.913756294421276,-17.200059745691075,underperfrom
250,2008-01-23 19:17:07,1201096027.0,aee,1.02,46.34,0.5860646841762603,1338.6,20.582644963111765,-19.996580278935504,underperfrom
251,2012-04-23 16:14:50,1335177890.0,aee,86.81,31.45,-31.734317343173434,1366.94,23.135545126158686,-54.86986246933212,underperfrom
252,2013-05-15 17:35:45,1368619545.0,aee,94.51,36.37,-21.054916431517263,1658.78,49.42483177342787,-70.47974820494514,underperfrom
253,2008-12-08 10:59:42,1228714182.0,aeo,0.054,9.73,0.0,909.7,0.0,0.0,underperfrom
254,2009-01-12 14:36:10,1231751170.0,aeo,0.054,10.13,4.110996916752316,870.26,-4.33549521820381,8.446492134956125,outperform
255,2004-08-03 23:58:46,1091557726.0,aep,1.754,31.64,0.0,1099.69,0.0,0.0,underperfrom
256,2004-10-10 13:54:05,1097396645.0,aep,1.739,32.38,2.3388116308470353,1130.65,2.8153388682265033,-0.476527237379468,underperfrom
257,2005-04-04 22:37:45,1112634465.0,aep,1.435,33.96,7.332490518331227,1176.12,6.950140494139243,0.38235002419198416,outperform
258,2007-03-07 02:53:36,1173216216.0,aep,1.342,45.33,43.26801517067003,1391.97,26.578399367094356,16.689615803575677,outperform
259,2007-04-10 20:12:53,1176216173.0,aep,1.457,49.34,55.94184576485463,1448.39,31.70893615473452,24.232909610120107,outperform
260,2008-01-23 20:30:47,1201100447.0,aep,1.55,43.82,38.49557522123894,1338.6,21.72521346925041,16.770361751988528,outperform
261,2011-04-08 04:53:43,1302218623.0,aep,136.63,35.47,12.10493046776232,1328.17,20.776764360865336,-8.671833893103015,underperfrom
262,2011-11-13 10:16:12,1321159572.0,aep,120.73,39.52,24.905183312262967,1239.7,12.73176986241577,12.173413449847196,outperform
263,2012-07-27 00:36:41,1343329601.0,aep,123.75,41.95,32.58533501896335,1385.97,26.03279105929853,6.5525439596648205,outperform
264,2013-04-25 05:13:54,1366847034.0,aep,126.19,50.9,60.87231352718078,1585.16,44.14607753094054,16.72623599624024,outperform
265,2003-10-03 17:23:47,1065182027.0,aes,101.18,7.96,0.0,1029.85,0.0,0.0,underperfrom
266,2003-12-15 21:31:38,1071504098.0,aes,29.748,8.39,5.402010050251263,1068.04,3.7083070350051033,1.69370301524616,outperform
267,2004-08-04 00:04:30,1091558070.0,aes,15.619,9.66,21.356783919597994,1098.63,6.678642520755469,14.678141398842525,outperform
268,2004-10-26 04:29:14,1098745154.0,aes,15.619,11.05,38.819095477386945,1111.09,7.888527455454679,30.930568021932267,outperform
269,2004-12-05 09:19:07,1102218547.0,aes,12.944,12.42,56.03015075376885,1190.33,15.582851871631794,40.447298882137055,outperform
270,2005-02-18 08:12:43,1108694563.0,aes,10.698,16.48,107.03517587939697,1201.59,16.676214982764485,90.35896089663248,outperform
271,2007-02-19 02:26:15,1171832175.0,aes,6.513,22.3,180.15075376884423,1455.54,41.335145895033264,138.81560787381096,outperform
272,2007-04-11 05:09:29,1176248369.0,aes,6.513,22.42,181.65829145728645,1438.87,39.71646356265476,141.9418278946317,outperform
273,2008-01-23 21:05:49,1201102549.0,aes,5.378,17.9,124.87437185929646,1338.6,29.980094188474055,94.8942776708224,outperform
274,2008-04-23 21:50:03,1208967603.0,aes,5.687,17.63,121.48241206030148,1379.93,33.993299995144945,87.48911206515655,outperform
275,2011-05-23 09:17:49,1306122469.0,aes,178.11,13.02,63.56783919597989,1317.37,27.9186289265427,35.64921026943719,outperform
276,2011-07-24 02:55:42,1311456342.0,aes,178.11,12.68,59.2964824120603,1343.8,30.485022090595727,28.811460321464573,outperform
277,2013-05-23 20:50:51,1369322451.0,aes,279.88,12.9,62.060301507537694,1650.51,60.267029179006656,1.7932723285310388,outperform
278,2004-02-15 08:22:54,1076813574.0,aet,0.211,77.5,0.0,1152.11,0.0,0.0,underperfrom
279,2004-08-03 20:44:23,1091546063.0,aet,0.193,86.6,11.74193548387096,1099.69,-4.549912768746027,16.291848252616987,outperform
280,2004-11-30 04:45:36,1101770136.0,aet,0.178,118.21,52.52903225806451,1173.82,1.8843686800739545,50.644663577990556,outperform
281,2005-02-04 06:20:07,1107478207.0,aet,0.178,130.85,68.83870967741935,1203.03,4.419716867313023,64.41899281010632,outperform
282,2005-04-08 02:12:37,1112906557.0,aet,0.177,76.32,-1.522580645161299,1181.2,2.5249325151244366,-4.047513160285735,underperfrom
283,2005-09-23 17:26:49,1127476609.0,aet,0.17,82.71,6.7225806451612815,1215.29,5.4838513683589305,1.238729276802351,outperform
284,2006-01-11 03:31:09,1136930469.0,aet,0.172,92.65,19.5483870967742,1294.18,12.331287811059722,7.217099285714477,outperform
285,2006-05-07 11:34:24,1146981864.0,aet,0.155,37.99,-50.98064516129032,1312.25,13.899714436989532,-64.88035959827985,underperfrom
286,2007-01-25 23:46:33,1169748993.0,aet,0.253,41.1,-46.96774193548387,1423.9,23.590629366987546,-70.55837130247141,underperfrom
287,2007-02-20 08:05:18,1171938918.0,aet,0.253,45.61,-41.148387096774194,1459.68,26.69623560250325,-67.84462269927744,underperfrom
288,2007-04-06 18:34:03,1175864643.0,aet,0.272,45.0,-41.935483870967744,1437.77,24.79450746890489,-66.72999133987264,underperfrom
289,2008-01-23 22:12:23,1201106543.0,aet,0.31,54.11,-30.180645161290325,1338.6,16.18682243882963,-46.36746760011995,underperfrom
290,2008-02-22 22:13:00,1203698580.0,aet,0.31,50.13,-35.31612903225806,1353.11,17.44625079202507,-52.76237982428313,underperfrom
291,2008-11-01 10:58:06,1225517286.0,aet,0.389,24.87,-67.90967741935484,930.09,-19.270729357439816,-48.638948061915016,underperfrom
292,2012-12-19 21:05:07,1355931307.0,aet,43.0,46.0,-40.64516129032258,1435.81,24.624384824365738,-65.26954611468831,underperfrom
293,2013-06-05 05:12:09,1370389329.0,aet,63.37,59.36,-23.406451612903226,1608.9,39.64812387706037,-63.0545754899636,underperfrom
294,2003-10-03 17:29:50,1065182390.0,afl,0.173,33.43,0.0,1029.85,0.0,0.0,underperfrom
295,2003-12-07 12:26:30,1070780190.0,afl,0.206,35.47,6.102303320370922,1069.72,3.8714375879982637,2.230865732372658,outperform
296,2004-06-27 21:50:24,1088353224.0,afl,0.203,40.4,20.849536344600654,1140.65,10.758848375977102,10.090687968623552,outperform
297,2004-08-29 05:10:22,1093736422.0,afl,0.226,39.99,19.62309303021239,1105.09,7.305918337621985,12.317174692590406,outperform
298,2005-01-25 00:35:34,1106593534.0,afl,0.189,39.58,18.396649715824108,1168.41,13.4543865611497,4.942263154674407,outperform
299,2005-03-17 18:20:48,1111063848.0,afl,0.189,38.22,14.328447502243492,1190.21,15.57119968927515,-1.242752187031659,underperfrom
300,2005-04-06 19:09:19,1112794759.0,afl,0.189,37.0,10.679030810649119,1184.07,14.97499635869302,-4.295965548043901,underperfrom
301,2005-08-28 22:41:53,1125249113.0,afl,0.162,43.93,31.40891414896799,1212.37,17.722969364470554,13.685944784497437,outperform
302,2006-02-02 01:16:50,1138823210.0,afl,0.212,47.17,41.10080765779241,1270.84,23.400495217750162,17.700312440042246,outperform
303,2006-05-28 02:32:55,1148763775.0,afl,0.185,46.78,39.93419084654503,1272.88,23.598582317813296,16.335608528731733,outperform
304,2007-02-20 18:32:53,1171976573.0,afl,0.171,48.45,44.92970385880946,1459.68,41.73714618633784,3.1925576724716223,outperform
305,2007-04-08 10:16:28,1176007588.0,afl,0.171,47.92,43.34430152557584,1443.76,40.191289993688414,3.1530115318874223,outperform
306,2008-01-23 12:52:38,1201072958.0,afl,0.172,61.31,83.39814537840265,1338.6,29.980094188474055,53.41805118992859,outperform
307,2009-01-29 12:02:15,1233210735.0,afl,0.241,25.06,-25.037391564463064,845.14,-17.93562169247948,-7.101769871983585,underperfrom
308,2011-12-30 09:10:57,1325216457.0,afl,33.03,43.27,29.434639545318586,1257.6,22.11487109773268,7.319768447585904,outperform
309,2012-07-17 03:10:14,1342474814.0,afl,30.49,43.2,29.225246784325464,1363.67,32.41442928581834,-3.18918250149288,underperfrom
310,2013-05-07 11:42:45,1367907165.0,afl,27.57,55.61,66.34759198324858,1625.96,57.88318687187456,8.46440511137402,outperform
311,2003-11-17 22:46:03,1069089363.0,agn,0.739,76.65,0.0,1043.63,0.0,0.0,underperfrom
312,2004-06-19 14:49:29,1087636769.0,agn,0.695,91.42,19.26940639269406,1133.56,8.61703860563608,10.652367787057978,outperform
313,2004-08-10 02:33:38,1092085418.0,agn,0.637,69.32,-9.562948467058071,1079.04,3.392964939681674,-12.955913406739745,underperfrom
314,2004-11-02 14:09:49,1099384789.0,agn,0.637,72.5,-5.414220482713641,1130.56,8.329580406849155,-13.743800889562795,underperfrom
315,2005-03-10 01:40:57,1110399057.0,agn,0.522,75.47,-1.5394651011089455,1209.25,15.869608961030238,-17.409074062139183,underperfrom
316,2005-04-04 23:20:33,1112637033.0,agn,0.522,69.07,-9.889106327462507,1176.12,12.695112252426604,-22.58421857988911,underperfrom
317,2005-08-29 12:42:47,1125299567.0,agn,0.51,92.83,21.10893672537507,1212.28,16.15994174180503,4.948994983570039,outperform
318,2006-06-21 09:29:01,1150862341.0,agn,0.47,104.14,35.86431833007174,1252.2,19.98505217366307,15.879266156408669,outperform
319,2007-02-20 16:30:00,1171969200.0,agn,0.544,113.32,47.840834964122614,1459.68,39.8656612017669,7.975173762355716,outperform
320,2007-04-06 22:28:10,1175878690.0,agn,0.544,113.52,48.10176125244617,1437.77,37.76625815662638,10.335503095819789,outperform
321,2008-01-23 23:06:53,1201109813.0,agn,0.449,65.01,-15.185909980430528,1338.6,28.26384829872654,-43.44975827915707,underperfrom
322,2008-02-16 18:44:49,1203167689.0,agn,0.436,63.89,-16.647097195042406,1367.21,31.00524132115787,-47.652338516200274,underperfrom
323,2008-05-17 08:24:31,1210992871.0,agn,0.429,54.11,-29.406392694063932,1408.66,34.97695543439725,-64.38334812846118,underperfrom
324,2012-08-11 08:06:33,1344652593.0,agn,28.52,85.61,11.689497716894968,1402.22,34.3598785010013,-22.670380784106328,underperfrom
325,2012-08-22 22:58:41,1345656521.0,agn,28.52,85.43,11.454664057403784,1413.49,35.439763134444185,-23.985099077040402,underperfrom
326,2013-04-22 02:49:52,1366579192.0,agn,26.63,113.74,48.38878016960207,1562.5,49.71781186819082,-1.32903169858875,underperfrom
327,2013-05-12 05:08:18,1368315498.0,agn,40.37,104.18,35.916503587736464,1626.67,55.86654274024318,-19.95003915250672,underperfrom
328,2004-02-15 09:40:39,1076818239.0,aig,1.15,74.72,0.0,1152.11,0.0,0.0,underperfrom
329,2004-08-18 11:50:54,1092810054.0,aig,1.173,68.32,-8.565310492505361,1095.17,-4.942236418397535,-3.6230740741078264,underperfrom
330,2005-01-18 04:07:03,1106001423.0,aig,1.162,66.14,-11.482869379014987,1195.98,3.8077961305778203,-15.290665509592808,underperfrom
331,2005-04-28 12:07:20,1114670240.0,aig,1.162,51.85,-30.607601713062095,1143.22,-0.7716277091597047,-29.83597400390239,underperfrom
332,2006-01-07 18:38:22,1136639302.0,aig,1.294,70.11,-6.169700214132762,1273.46,10.532848425931563,-16.702548640064325,underperfrom
333,2006-06-17 17:06:59,1150544219.0,aig,1.384,59.87,-19.87419700214133,1230.04,6.764111065783656,-26.638308067924985,underperfrom
334,2007-03-15 06:01:57,1173918717.0,aig,1.687,67.0,-10.331905781584581,1392.28,20.846099764779414,-31.178005546363995,underperfrom
335,2007-05-04 05:36:10,1178237170.0,aig,1.687,70.65,-5.447002141327614,1505.62,30.683702077058616,-36.13070421838623,underperfrom
336,2007-06-05 04:27:22,1180997842.0,aig,1.614,72.55,-2.904175588865099,1530.95,32.882276865924275,-35.78645245478938,underperfrom
337,2007-07-06 07:35:21,1183687521.0,aig,1.614,70.27,-5.955567451820133,1530.44,32.83801025943705,-38.79357771125718,underperfrom
338,2008-01-23 16:02:26,1201084346.0,aig,1.918,52.07,-30.313169164882225,1338.6,16.18682243882963,-46.499991603711855,underperfrom
339,2008-05-23 12:57:40,1211527660.0,aig,2.282,37.81,-49.397751605995715,1375.93,19.426964439159473,-68.82471604515518,underperfrom
340,2008-09-21 02:42:52,1221945172.0,aig,2.411,3.85,-94.84743040685225,1206.51,4.721771358637639,-99.5692017654899,underperfrom
341,2008-10-27 11:48:40,1225088320.0,aig,2.411,1.7,-97.72483940042827,848.92,-26.316063570318803,-71.40877583010946,underperfrom
342,2008-12-17 11:42:57,1229494377.0,aig,3.273,1.8,-97.59100642398288,904.42,-21.498815217296958,-76.09219120668592,underperfrom
343,2008-12-19 05:47:27,1229645847.0,aig,3.273,1.67,-97.76498929336188,887.88,-22.934442023765087,-74.83054726959679,underperfrom
344,2009-01-06 14:34:51,1231232691.0,aig,3.273,1.66,-97.77837259100643,934.7,-18.87059395370233,-78.9077786373041,underperfrom
345,2011-04-29 00:43:45,1304018025.0,aig,95.52,31.8,-57.441113490364025,1363.61,18.35762210205623,-75.79873559242026,underperfrom
346,2011-09-02 15:22:28,1314957148.0,aig,85.55,24.08,-67.77301927194861,1173.97,1.8973882702172646,-69.67040754216588,underperfrom
347,2011-11-03 02:27:12,1320267432.0,aig,76.86,24.19,-67.62580299785867,1261.15,9.46437406150456,-77.09017705936323,underperfrom
348,2011-11-04 17:31:20,1320408080.0,aig,76.86,23.75,-68.21466809421841,1253.23,8.776939701938193,-76.9916077961566,underperfrom
349,2012-01-02 19:39:36,1325513376.0,aig,81.27,23.2,-68.95074946466809,1257.6,9.15624376144639,-78.10699322611448,underperfrom
350,2012-03-10 07:53:56,1331346236.0,aig,66.35,28.25,-62.19218415417559,1352.63,17.40458810356652,-79.59677225774212,underperfrom
351,2012-07-01 20:48:59,1341155939.0,aig,74.18,32.09,-57.05299785867237,1329.04,15.357040560363167,-72.41003841903554,underperfrom
352,2012-07-13 10:02:58,1342153978.0,aig,74.18,30.47,-59.2210920770878,1356.78,17.76479676419787,-76.98588884128567,underperfrom
353,2012-11-12 11:30:45,1352700045.0,aig,71.9,32.17,-56.945931477516055,1380.03,19.782833236409726,-76.72876471392578,underperfrom
354,2013-01-30 10:56:28,1359523588.0,aig,71.9,37.82,-49.38436830835118,1501.96,30.366024077562052,-79.75039238591323,underperfrom
355,2013-04-22 02:32:25,1366578145.0,aig,48.99,38.88,-47.96573875802997,1562.5,35.62073065939885,-83.58646941742882,underperfrom
356,2013-05-11 13:26:32,1368258992.0,aig,45.01,44.18,-40.87259100642398,1632.69,41.71303087378811,-82.58562188021209,underperfrom
